  (0, 514)	0.008805002215227158
  (0, 5364)	0.008805002215227158
  (0, 2730)	0.008805002215227158
  (0, 5825)	0.008805002215227158
  (0, 45)	0.008805002215227158
  (0, 323)	0.004960584660108202
  (0, 35)	0.008805002215227158
  (0, 3806)	0.005896812601898357
  (0, 664)	0.008805002215227158
  (0, 3735)	0.008805002215227158
  (0, 2156)	0.008805002215227158
  (0, 2968)	0.007103820346443051
  (0, 2597)	0.004960584660108202
  (0, 3738)	0.007103820346443051
  (0, 2650)	0.004960584660108202
  (0, 4278)	0.008805002215227158
  (0, 3278)	0.008805002215227158
  (0, 3990)	0.007103820346443051
  (0, 3049)	0.007103820346443051
  (0, 5138)	0.007103820346443051
  (0, 1306)	0.008805002215227158
  (0, 1561)	0.008805002215227158
  (0, 6156)	0.008805002215227158
  (0, 672)	0.008805002215227158
  (0, 1001)	0.005896812601898357
  :	:
  (0, 5940)	0.06293446099671376
  (0, 4528)	0.2905650731024962
  (0, 1890)	0.026415006645681475
  (0, 5210)	0.014207640692886101
  (0, 1325)	0.026415006645681475
  (0, 5819)	0.034724092620757416
  (0, 1563)	0.014207640692886101
  (0, 4349)	0.014881753980324606
  (0, 1733)	0.009921169320216404
  (0, 5468)	0.011793625203796714
  (0, 1904)	0.026415006645681475
  (0, 3645)	0.026415006645681475
  (0, 1093)	0.014881753980324606
  (0, 5580)	0.026415006645681475
  (0, 91)	0.004960584660108202
  (0, 6042)	0.004960584660108202
  (0, 5469)	0.008805002215227158
  (0, 5121)	0.007103820346443051
  (0, 4253)	0.007103820346443051
  (0, 3865)	0.011793625203796714
  (0, 397)	0.026415006645681475
  (0, 2126)	0.008805002215227158
  (0, 4805)	0.6955951750029454
  (0, 4046)	0.11446502879795306
  (0, 3357)	0.4138351041156764
  (0, 2905)	0.01756874937256614
  (0, 3062)	0.01756874937256614
  (0, 5947)	0.01756874937256614
  (0, 3063)	0.01756874937256614
  (0, 5948)	0.01756874937256614
  (0, 2045)	0.01756874937256614
  (0, 2044)	0.01756874937256614
  (0, 5748)	0.01756874937256614
  (0, 2043)	0.01756874937256614
  (0, 5226)	0.01756874937256614
  (0, 934)	0.01756874937256614
  (0, 1982)	0.01756874937256614
  (0, 3468)	0.014174356371944887
  (0, 2667)	0.01756874937256614
  (0, 3061)	0.011765996210719765
  (0, 6005)	0.01756874937256614
  (0, 1661)	0.01756874937256614
  (0, 3144)	0.01756874937256614
  (0, 5741)	0.01756874937256614
  (0, 2566)	0.01756874937256614
  (0, 2368)	0.01756874937256614
  (0, 2237)	0.01756874937256614
  (0, 766)	0.01756874937256614
  (0, 2248)	0.01756874937256614
  (0, 3736)	0.01756874937256614
